article_id,category_id,created_at_ts,publisher_id,words_count
97139,211,1505392890000,0,193
97433,213,1507449578000,0,159
97452,213,1507532972000,0,212
97458,213,1506867132000,0,190
97459,213,1507620460000,0,197
97465,213,1507389072000,0,222
97473,213,1507153014000,0,230
97474,213,1506949953000,0,134
97476,213,1507706376000,0,153
97480,213,1506775977000,0,211
97482,213,1507131031000,0,203
97485,213,1506956144000,0,153
97488,213,1506897947000,0,157
97495,213,1508153093000,0,150
97512,213,1507205822000,0,157
97520,213,1507497292000,0,143
97528,213,1507466132000,0,168
97530,213,1508137597000,0,122
97538,213,1507920751000,0,164
97546,213,1507712726000,0,191
97554,213,1507832585000,0,225
97564,213,1506950704000,0,160
97567,213,1507557139000,0,216
97577,213,1507881666000,0,175
97579,213,1507374674000,0,133
97585,213,1506886265000,0,198
97590,213,1507485654000,0,126
97605,213,1507897722000,0,154
97614,213,1507727499000,0,234
97616,213,1507999283000,0,139
97661,215,1507008397000,0,41
97665,215,1507528044000,0,41
97797,216,1436854436000,0,137
97904,216,1456208678000,0,160
97931,216,1461216482000,0,188
98026,216,1476696041000,0,157
98502,221,1426041913000,0,162
99167,223,1506347810000,0,41
99168,223,1506433980000,0,41
99169,223,1506520443000,0,41
99170,223,1506607424000,0,41
99171,223,1506695405000,0,41
99172,223,1506778897000,0,41
99173,223,1506956127000,0,41
99174,223,1507039101000,0,41
99175,223,1507126333000,0,41
99176,223,1507211540000,0,41
99177,223,1507297762000,0,41
99178,223,1507382783000,0,41
99179,223,1507557223000,0,41
99181,223,1507730224000,0,41
99183,223,1507902252000,0,41
99551,225,1406209278000,0,158
99719,225,1421848828000,0,148
100161,225,1453472017000,0,121
100397,225,1478094618000,0,190
100489,225,1487944378000,0,149
100556,225,1493215754000,0,158
100614,225,1496240839000,0,141
100706,225,1498745972000,0,216
100777,225,1504186980000,0,150
100824,225,1504098795000,0,113
100856,225,1504705759000,0,138
100904,225,1507730214000,0,152
100906,225,1508162128000,0,141
100917,225,1507902125000,0,111
100918,225,1507561808000,0,155
100924,225,1507816117000,0,144
100929,225,1507299340000,0,360
100931,225,1507905033000,0,68
100933,225,1507038942000,0,157
100935,225,1507299827000,0,149
100937,225,1507297415000,0,145
100945,225,1507039232000,0,162
100952,225,1507557749000,0,134
100954,225,1506955001000,0,124
100957,225,1507127143000,0,135
100961,225,1507216874000,0,127
101407,226,1445891927000,0,41
101408,226,1445979281000,0,41
101980,226,1506976481000,0,41
102205,228,1378242797000,0,111
102503,228,1417210713000,0,177
103220,228,1437079294000,0,142
103519,228,1442095111000,0,136
105478,228,1484949947000,0,144
105805,228,1488574192000,0,138
105989,228,1493156723000,0,126
106002,228,1495748575000,0,132
106036,228,1494452569000,0,127
106062,228,1493677436000,0,132
106472,228,1499982277000,0,110
106589,228,1502833420000,0,161
106664,228,1503520649000,0,125
106737,228,1505163818000,0,143
106773,228,1505596866000,0,168
106819,228,1506805304000,0,112
106830,228,1504992053000,0,104
106843,228,1504386078000,0,128
106882,228,1504649397000,0,257
106886,228,1506806028000,0,224
106911,228,1506806259000,0,120
106963,228,1506462614000,0,190
106984,228,1506796876000,0,16
106999,228,1507412076000,0,139
107002,228,1507667791000,0,157
107009,228,1508014821000,0,131
107011,228,1507929305000,0,112
107013,228,1507413285000,0,171
107017,228,1507410873000,0,142
107030,228,1507845290000,0,136
107031,228,1508014546000,0,137
107039,228,1506979247000,0,129
107042,228,1506979566000,0,129
107044,228,1507239268000,0,147
107049,228,1507410364000,0,107
107059,228,1507754253000,0,163
107072,228,1507239790000,0,178
107073,228,1507754763000,0,223
107078,228,1507413027000,0,109
107098,228,1507929020000,0,112
107107,228,1508191219000,0,229
107115,228,1507842691000,0,115
107121,228,1508016512000,0,105
107126,228,1507152737000,0,195
107138,228,1507584537000,0,163
107141,228,1507324507000,0,121
107150,228,1507583226000,0,153
107156,228,1507326957000,0,167
107170,228,1507411595000,0,103
107171,228,1508017564000,0,174
107179,228,1507066801000,0,154
107182,228,1506980778000,0,151
107185,228,1507324777000,0,135
107187,228,1507844954000,0,128
107190,228,1508188177000,0,115
107195,228,1506980736000,0,98
107198,228,1507238888000,0,178
107200,228,1507239271000,0,177
107207,228,1507582451000,0,99
107214,228,1507928249000,0,144
107218,228,1507412522000,0,298
107225,228,1507241705000,0,184
107227,228,1507153028000,0,117
107229,228,1507671010000,0,157
107230,228,1507586982000,0,202
107233,228,1507064541000,0,146
107239,228,1507069259000,0,215
107243,228,1507844552000,0,134
107247,228,1507323508000,0,145
107251,228,1507667162000,0,140
107265,228,1507325172000,0,129
107266,228,1506980817000,0,141
107271,228,1507241107000,0,97
107272,228,1507845092000,0,115
107282,228,1507759997000,0,212
107286,228,1507663811000,0,16
107289,228,1507063333000,0,16
107290,228,1507750829000,0,16
107294,228,1507839663000,0,16
107297,228,1507236448000,0,16
107299,228,1508184350000,0,16
107301,228,1506975943000,0,16
107302,228,1508012989000,0,16
107305,228,1507926868000,0,16
107308,228,1507322068000,0,16
107311,228,1507238799000,0,113
108814,230,1492636105000,0,167
108836,230,1502226465000,0,169
108851,230,1506028180000,0,156
108854,230,1506805783000,0,167
108855,230,1507149864000,0,157
108856,230,1507411283000,0,171
108857,230,1507755474000,0,176
108858,230,1508016028000,0,130
108908,230,1507680117000,0,211
108917,230,1507075317000,0,216
108940,230,1507334517000,0,215
109914,231,1436247430000,0,221
110630,231,1479299764000,0,113
110933,231,1506875586000,0,171
111043,231,1507732818000,0,195
111115,231,1507712357000,0,189
111210,231,1507097288000,0,237
111215,231,1507285910000,0,227
111238,231,1504714436000,0,94
111254,231,1507576716000,0,196
111275,231,1507665512000,0,192
111291,231,1507460269000,0,233
111305,231,1508154957000,0,176
111321,231,1507896309000,0,145
111323,231,1508153507000,0,210
111338,231,1508172983000,0,247
111355,231,1507136872000,0,257
111416,231,1507211488000,0,206
111506,231,1507046182000,0,148
111508,231,1507532061000,0,199
111556,231,1508147338000,0,199
111591,231,1507743032000,0,164
111663,231,1508139065000,0,196
111727,231,1507563216000,0,159
111736,231,1507394361000,0,192
111842,231,1506941870000,0,193
111933,231,1507907816000,0,215
112091,237,1367500481000,0,214
112597,237,1428440805000,0,239
112995,237,1452356662000,0,186
113884,237,1507396428000,0,240
113886,237,1507204672000,0,240
113899,237,1507581742000,0,183
113914,237,1508149029000,0,184
113919,237,1507290055000,0,303
113932,237,1507748988000,0,151
113958,237,1507719235000,0,193
113970,237,1507807366000,0,182
113978,237,1507042024000,0,230
114048,237,1507833649000,0,148
114052,237,1507130513000,0,175
114053,237,1507368968000,0,174
114055,237,1507225039000,0,225
114057,237,1507388102000,0,134
114091,237,1507634061000,0,279
114107,237,1507469567000,0,119
114144,237,1507493802000,0,201
114186,237,1508064414000,0,156
114301,237,1506884011000,0,163
114317,237,1507811739000,0,154
114332,237,1506800173000,0,200
114365,237,1508136074000,0,235
114373,237,1507029051000,0,141
114401,237,1507642908000,0,188
114402,237,1507059419000,0,176
114422,237,1507715734000,0,164
114440,237,1507895542000,0,170
114441,237,1507968715000,0,200
114452,237,1507202378000,0,256
114456,237,1507576886000,0,177
114457,237,1507231262000,0,237
114458,237,1507037912000,0,243
114479,237,1507239174000,0,227
114480,237,1506972293000,0,223
114482,237,1507058150000,0,185
114494,237,1507705784000,0,191
114513,237,1507736365000,0,156
114516,237,1507740755000,0,185
114534,237,1507490954000,0,155
114548,237,1507797284000,0,159
114562,237,1507889208000,0,179
114575,237,1507549202000,0,161
114618,237,1508005491000,0,159
114622,237,1508141549000,0,208
114624,237,1507718938000,0,153
114633,237,1507558782000,0,195
114636,237,1507634999000,0,159
114653,237,1507721497000,0,158
114664,237,1507234914000,0,129
114693,237,1507562456000,0,111
114720,237,1507924307000,0,99
114731,237,1507793576000,0,178
114785,237,1507107228000,0,201
114794,237,1507204132000,0,177
114796,237,1507115895000,0,175
114805,237,1508161641000,0,166
114853,237,1507296852000,0,162
114943,237,1507114317000,0,152
114967,237,1506797991000,0,202
114999,240,1387293871000,0,313
115272,242,1507401047000,0,161
115296,242,1507217768000,0,186
116136,247,1426709894000,0,134
117529,247,1479289287000,0,220
117931,247,1487616539000,0,229
118068,247,1488364060000,0,179
118180,247,1506859942000,0,170
118286,247,1508139480000,0,219
118324,247,1508144766000,0,277
118348,247,1508147153000,0,190
118352,247,1507311825000,0,190
118353,247,1507820720000,0,287
118357,247,1506956103000,0,233
118359,247,1507280222000,0,220
118391,247,1507301939000,0,200
118394,247,1502100055000,0,181
118435,247,1507719283000,0,213
118443,247,1507662726000,0,228
118444,247,1507646082000,0,243
118482,247,1507735565000,0,189
118491,247,1503518657000,0,241
118495,247,1505842990000,0,351
118500,247,1506866512000,0,191
118514,247,1507200489000,0,272
118548,247,1507384650000,0,221
118627,247,1506868515000,0,268
118683,247,1506969329000,0,236
118685,247,1507840959000,0,266
118712,247,1507128032000,0,178
118748,247,1507129280000,0,198
118753,247,1506948794000,0,204
118771,247,1507215773000,0,205
118777,247,1507301117000,0,196
118783,247,1507198565000,0,206
118784,247,1507826848000,0,194
118813,247,1507383898000,0,164
118822,247,1508154660000,0,210
118841,247,1506015629000,0,205
118856,247,1507718621000,0,222
118864,247,1506956016000,0,174
118868,247,1508060932000,0,255
118878,247,1506882034000,0,254
118906,247,1507063101000,0,234
118925,247,1507387453000,0,204
118926,247,1507474285000,0,209
118948,247,1506876571000,0,247
118967,247,1506703250000,0,242
119008,247,1507667240000,0,246
119009,247,1507545905000,0,245
119021,247,1507119005000,0,190
119026,247,1507636472000,0,233
119027,247,1507981310000,0,268
119045,247,1507485521000,0,144
119046,247,1507561089000,0,160
119049,247,1507895614000,0,188
119063,247,1507477545000,0,152
119102,247,1507910548000,0,217
119107,247,1507893886000,0,233
119109,247,1507483377000,0,283
119117,247,1507912891000,0,198
119125,247,1507715150000,0,168
119137,247,1507572261000,0,178
119165,247,1506945144000,0,229
119178,247,1507624716000,0,174
119189,247,1508146561000,0,256
119192,247,1507202111000,0,234
119193,247,1507565823000,0,296
119197,247,1507205072000,0,193
119200,247,1507286127000,0,210
119226,247,1505378259000,0,228
119227,247,1507026892000,0,273
119254,247,1507558665000,0,262
119259,247,1507742896000,0,175
119272,247,1507109377000,0,310
119336,247,1507137460000,0,245
119341,247,1507291762000,0,201
119343,247,1507632343000,0,221
119367,247,1507721901000,0,163
119488,247,1507737260000,0,185
119490,247,1508003839000,0,214
119493,247,1507908180000,0,227
119513,247,1501958420000,0,248
119522,247,1507804122000,0,189
119525,247,1507721442000,0,248
119532,247,1498393418000,0,197
119533,247,1501087904000,0,162
119534,247,1507723591000,0,188
119535,247,1504634518000,0,259
119546,247,1508079763000,0,159
119550,247,1507369802000,0,156
119578,247,1507712700000,0,293
119580,247,1507890739000,0,284
119592,247,1506784316000,0,239
119600,247,1507887563000,0,223
119655,249,1507219749000,0,170
120010,249,1420145780000,0,176
120142,249,1434486754000,0,159
120866,249,1507204563000,0,173
120967,249,1507739330000,0,198
121140,249,1506803229000,0,207
121185,249,1507109792000,0,107
121186,249,1507372765000,0,189
121271,249,1507401732000,0,223
121312,249,1507665919000,0,167
121359,249,1506962051000,0,167
121360,249,1507282063000,0,154
121552,249,1508066211000,0,127
121564,249,1506526355000,0,276
121637,249,1506958871000,0,240
121674,249,1507538803000,0,119
121763,249,1507823847000,0,187
121784,249,1508141007000,0,185
121788,249,1507752326000,0,124
121828,249,1507370522000,0,175
121834,249,1506946387000,0,148
122163,249,1506865342000,0,186
122198,249,1507235431000,0,224
122212,249,1508059464000,0,192
122907,250,1463480948000,0,321
123289,250,1507284319000,0,197
123290,250,1507224971000,0,201
123301,250,1506757895000,0,242
123368,250,1507234687000,0,201
123382,250,1507019333000,0,222
123385,250,1507803711000,0,172
123393,250,1507318238000,0,200
123407,250,1507642863000,0,211
123434,250,1506854665000,0,189
123454,250,1507728465000,0,274
123491,250,1507313390000,0,191
123527,250,1502958885000,0,141
123559,250,1507762739000,0,219
123564,250,1507300619000,0,209
123613,250,1507366430000,0,206
123614,250,1507296052000,0,147
123665,250,1507025466000,0,197
123683,250,1507833950000,0,153
123698,250,1507373770000,0,290
123756,250,1507454247000,0,279
123757,250,1507223128000,0,194
123758,250,1507635986000,0,226
123818,250,1507220064000,0,220
123826,250,1507306126000,0,223
123832,250,1507657782000,0,210
123909,250,1507198955000,0,240
123955,250,1507128759000,0,211
123960,250,1507640130000,0,219
124089,250,1507033192000,0,214
124129,250,1507967964000,0,203
124176,250,1507303482000,0,199
124177,250,1507242497000,0,161
124180,250,1507466178000,0,183
124184,250,1508149594000,0,198
124194,250,1507275790000,0,174
124196,250,1507735285000,0,201
124204,250,1507372737000,0,230
124228,250,1507215461000,0,155
124233,250,1508139637000,0,197
124258,250,1506937771000,0,187
124337,250,1507310298000,0,212
124350,250,1507282446000,0,196
124352,250,1507238589000,0,177
124353,250,1507474889000,0,183
124531,250,1506620960000,0,188
124546,250,1507646100000,0,183
124549,250,1507374999000,0,198
124603,250,1507973433000,0,185
124620,250,1507721400000,0,219
124667,250,1507323180000,0,196
124671,250,1507577029000,0,190
124679,250,1507788059000,0,167
124693,250,1501257443000,0,177
124716,250,1507623843000,0,233
124726,250,1507828029000,0,208
124732,250,1507388377000,0,88
124734,250,1507283920000,0,159
124740,250,1506934531000,0,149
124748,250,1507231370000,0,181
124749,250,1507316335000,0,192
124751,250,1507485403000,0,122
127108,252,1446580806000,0,183
127123,252,1446756792000,0,178
127127,252,1446637202000,0,166
127131,252,1446592336000,0,154
127141,252,1447163344000,0,185
127202,252,1451416643000,0,158
128192,252,1491477344000,0,215
128232,252,1507715685000,0,177
128260,252,1507712272000,0,190
128277,252,1507883760000,0,178
128285,252,1507663193000,0,195
128316,252,1507136742000,0,183
128335,252,1507814860000,0,179
128345,252,1507403709000,0,219
128376,252,1503910234000,0,162
128415,252,1505559470000,0,181
128461,252,1507481267000,0,114
128496,252,1508147125000,0,179
128550,252,1507192104000,0,170
128551,252,1507319940000,0,191
128596,252,1507392277000,0,146
128623,252,1507121537000,0,144
128669,252,1499511617000,0,162
128707,252,1507624473000,0,211
128710,252,1508066191000,0,156
128766,252,1503483867000,0,128
128808,252,1507281226000,0,162
128863,252,1507884127000,0,144
128879,252,1507374169000,0,178
128888,252,1505906288000,0,139
128894,252,1507484466000,0,134
128907,252,1507040824000,0,263
128949,252,1507802075000,0,213
128957,252,1507286647000,0,210
128968,252,1507834953000,0,94
128988,252,1506948802000,0,177
128994,252,1507883661000,0,152
129004,252,1506933899000,0,163
129012,252,1504979079000,0,192
129018,252,1500657510000,0,167
129021,252,1507552708000,0,167
129029,252,1507028522000,0,171
129086,252,1506774861000,0,166
129121,252,1506865674000,0,151
129158,252,1508140228000,0,139
129165,252,1507548723000,0,159
129168,252,1505764137000,0,185
129253,252,1507638195000,0,171
129267,252,1507796977000,0,182
129275,252,1507834454000,0,142
129289,252,1507547474000,0,167
129305,252,1507122433000,0,149
129308,252,1506882287000,0,177
129313,252,1507664297000,0,172
129353,252,1502217692000,0,169
129364,252,1506950279000,0,175
129368,252,1508081775000,0,154
129370,252,1507228028000,0,179
129373,252,1507286341000,0,169
129379,252,1500401085000,0,127
129389,252,1506708798000,0,196
129424,252,1507116357000,0,166
129434,252,1507407884000,0,168
129478,252,1507737727000,0,153
129513,252,1507642741000,0,196
129520,252,1507637606000,0,203
129540,252,1507022871000,0,171
129543,252,1507466737000,0,142
129591,252,1507562179000,0,233
129594,252,1508160450000,0,224
129640,252,1507982391000,0,182
129642,252,1507748975000,0,200
129678,252,1507205820000,0,210
129681,252,1503403164000,0,252
129697,252,1508183982000,0,254
129759,252,1498592572000,0,138
129799,252,1507710428000,0,165
129831,252,1507578050000,0,228
129892,252,1506602350000,0,240
129905,252,1508150105000,0,170
129960,252,1506769027000,0,199
129974,252,1492629514000,0,199
130018,252,1507293848000,0,195
132475,254,1506935863000,0,190
132478,254,1507119533000,0,199
132527,254,1506931225000,0,196
132537,254,1507106210000,0,174
132580,254,1507130263000,0,183
132631,254,1507225253000,0,224
132634,254,1507286696000,0,141
132650,254,1507710381000,0,182
132682,254,1507315165000,0,246
132744,254,1507723119000,0,156
132800,254,1507115683000,0,226
132801,254,1507193921000,0,185
132921,254,1507882631000,0,179
133048,254,1507045595000,0,197
133064,254,1501942531000,0,119
133110,254,1507796066000,0,138
133112,254,1508138902000,0,164
133141,254,1507884724000,0,157
133159,254,1507831176000,0,261
133160,254,1507463039000,0,258
133206,254,1507132026000,0,199
133271,254,1507738473000,0,238
133287,254,1507543463000,0,243
133327,254,1507194811000,0,181
133350,254,1507899140000,0,198
133388,254,1507026463000,0,150
133432,254,1507970309000,0,224
133484,255,1507705201000,0,150
133783,255,1507894446000,0,171
133803,255,1507628019000,0,119
133859,255,1507573274000,0,267
134931,255,1453910160000,0,145
134990,255,1454664250000,0,153
135005,255,1454755330000,0,157
135421,255,1484736113000,0,148
135607,255,1490361225000,0,156
135758,255,1507455774000,0,134
135789,255,1508162975000,0,108
135798,255,1507298114000,0,263
135812,255,1507133385000,0,164
135856,255,1507123366000,0,205
135899,255,1507020793000,0,151
135993,255,1507544482000,0,220
136025,255,1507400841000,0,142
136036,255,1507829470000,0,138
136041,255,1507565562000,0,209
136053,255,1507715614000,0,267
136075,255,1506970236000,0,234
136101,255,1506777156000,0,202
136103,255,1506930397000,0,217
136138,255,1508156540000,0,248
136145,255,1507217188000,0,265
136156,255,1506975029000,0,169
136173,255,1507834245000,0,208
136177,255,1507131446000,0,109
136183,255,1507983718000,0,103
136219,255,1507036167000,0,145
136263,255,1507913364000,0,205
136415,255,1507312528000,0,165
136438,255,1506960180000,0,214
136443,255,1505909223000,0,208
136465,255,1507030107000,0,252
136474,255,1507742941000,0,165
136586,255,1507387493000,0,199
136590,255,1506799222000,0,151
136610,255,1506975318000,0,159
136629,255,1507053286000,0,229
136634,255,1508067336000,0,189
136645,255,1508006704000,0,175
136680,255,1507570401000,0,189
136714,255,1507149088000,0,198
136735,255,1507468135000,0,143
136768,255,1507810180000,0,202
136773,255,1507971841000,0,152
136791,255,1506598642000,0,174
136855,255,1507190919000,0,155
136891,255,1506950991000,0,212
136926,255,1507650166000,0,226
136932,255,1507224163000,0,204
137036,255,1507042684000,0,168
137043,255,1508167874000,0,149
137162,255,1507582538000,0,222
137175,255,1507823434000,0,192
137220,255,1507795054000,0,170
137265,255,1507208686000,0,150
137290,255,1507811952000,0,193
137307,255,1507881558000,0,151
137379,255,1506445784000,0,257
137477,255,1506959146000,0,209
137583,255,1507908707000,0,236
137585,255,1506703800000,0,177
137614,255,1507727307000,0,259
137617,255,1506680279000,0,142
137638,255,1507035720000,0,184
137657,255,1506712423000,0,284
137697,255,1507313428000,0,214
137734,255,1507054519000,0,214
137758,255,1507731545000,0,222
140204,265,1507363260000,0,130
140210,265,1507624166000,0,145
140324,265,1506956892000,0,127
140328,265,1507101491000,0,116
140347,265,1508004917000,0,155
140357,265,1508178380000,0,205
140436,265,1507156030000,0,196
140443,265,1507219585000,0,115
140445,265,1507544075000,0,148
140450,265,1506928294000,0,140
140451,265,1507817614000,0,174
140452,265,1507109750000,0,131
140515,265,1507371372000,0,139
140524,265,1507652899000,0,168
140527,265,1507053218000,0,144
140528,265,1507375628000,0,255
140545,265,1507137398000,0,122
140548,265,1507024905000,0,192
140582,265,1498453259000,0,153
140595,265,1508164328000,0,177
140607,265,1507878450000,0,170
140613,265,1506930054000,0,194
140615,265,1507491594000,0,254
140617,265,1507580831000,0,196
140659,265,1507238452000,0,269
140676,265,1507231748000,0,177
140678,265,1507206325000,0,192
140686,265,1508151189000,0,221
140720,265,1506881641000,0,228
140772,265,1507880634000,0,169
140803,265,1507312959000,0,133
140814,265,1506792492000,0,137
140824,265,1508060082000,0,160
140838,265,1507920402000,0,153
140852,265,1507623203000,0,147
140865,265,1507921615000,0,130
140872,265,1508092110000,0,152
140883,265,1507051724000,0,177
140907,265,1508131966000,0,171
140911,265,1503829023000,0,187
140926,265,1507741497000,0,135
140932,265,1508176369000,0,224
140971,265,1507031343000,0,158
140985,265,1507276148000,0,176
141000,265,1507366509000,0,150
141001,265,1507720771000,0,204
141004,265,1507533311000,0,198
141033,265,1507053025000,0,180
141044,265,1507190458000,0,199
141054,265,1507034348000,0,154
141066,265,1507561815000,0,130
141113,265,1507273554000,0,138
141120,265,1502229093000,0,162
141128,265,1507198468000,0,175
141130,265,1507876872000,0,163
141132,265,1507228849000,0,126
141188,265,1507281410000,0,166
141199,265,1507398647000,0,168
141204,265,1507019513000,0,161
141230,265,1508080318000,0,126
141239,265,1507748372000,0,207
141281,265,1507099690000,0,200
141299,265,1507705007000,0,203
141327,265,1507545953000,0,227
141334,265,1507570219000,0,110
141412,265,1507274374000,0,239
141414,265,1507042495000,0,204
141418,265,1506703617000,0,227
141477,265,1506948731000,0,201
141491,265,1507300848000,0,199
141508,265,1507476308000,0,196
141517,265,1506793254000,0,106
141524,265,1508073394000,0,146
141540,265,1507791314000,0,196
141559,265,1507548809000,0,180
141569,265,1507998327000,0,164
141638,265,1507916487000,0,133
141894,269,1507543761000,0,125
141926,269,1508141480000,0,119
141956,269,1507102116000,0,51
141972,269,1507363201000,0,168
142060,269,1508054401000,0,14
142086,269,1507902640000,0,154
142116,269,1507109561000,0,125
142129,269,1507280502000,0,170
142166,269,1507206333000,0,285
142292,269,1507466800000,0,129
142311,269,1507283101000,0,121
142317,269,1507461372000,0,160
142337,269,1507119493000,0,137
142403,269,1507651351000,0,151
143953,269,1462466336000,0,151
143958,269,1462703523000,0,194
144740,269,1489579428000,0,203
144818,269,1504344347000,0,169
144823,269,1505764242000,0,169
144840,269,1508168284000,0,227
144844,269,1507534478000,0,165
144879,269,1507234457000,0,236
144894,269,1507148424000,0,187
144912,269,1507884975000,0,201
144917,269,1507123041000,0,163
144963,269,1507228263000,0,302
144979,269,1507884635000,0,188
145004,269,1508137728000,0,211
145012,269,1506850614000,0,176
145034,269,1506968220000,0,142
145040,269,1506945649000,0,216
145049,269,1507734354000,0,328
145054,269,1507308519000,0,175
145060,269,1507577216000,0,253
145096,269,1507984463000,0,143
145101,269,1507295650000,0,200
145106,269,1507663769000,0,211
145107,269,1507139619000,0,153
145109,269,1507713449000,0,170
145125,269,1507024869000,0,175
145132,269,1506937972000,0,155
145165,269,1507901674000,0,178
145166,269,1506785272000,0,180
145169,269,1507890528000,0,121
145196,269,1506969812000,0,218
145209,269,1507972405000,0,138
145237,269,1507275585000,0,155
145264,269,1508055288000,0,237
145271,269,1507115247000,0,215
145343,269,1507127728000,0,161
145347,269,1505898623000,0,154
145360,269,1508143418000,0,207
145375,269,1503236681000,0,182
145382,269,1507538445000,0,194
145384,269,1507912820000,0,160
145433,269,1508007331000,0,154
145434,269,1507709937000,0,230
145452,269,1506964661000,0,211
145472,269,1506934441000,0,196
145480,269,1507393246000,0,166
145493,269,1507712416000,0,199
145510,269,1508009479000,0,161
145514,269,1507192442000,0,190
145588,269,1507207405000,0,219
145592,269,1507569497000,0,225
145624,269,1507371886000,0,148
145648,269,1507117250000,0,120
145692,269,1507803676000,0,207
145693,269,1507985820000,0,203
145706,269,1507560151000,0,157
145728,269,1508158655000,0,189
145750,269,1506958137000,0,217
145751,269,1506699877000,0,258
145772,269,1507112563000,0,186
145774,269,1507049290000,0,182
145787,269,1507043250000,0,149
145793,269,1507883508000,0,135
145799,269,1507880710000,0,214
145810,269,1507644652000,0,180
145814,269,1507205705000,0,199
145816,269,1507291290000,0,198
145821,269,1507279928000,0,135
145848,269,1507726699000,0,213
145853,269,1507547071000,0,156
145971,269,1507286257000,0,138
145988,269,1507031092000,0,243
146022,269,1507117930000,0,238
146035,269,1507209794000,0,201
146037,269,1507138928000,0,228
146038,269,1507663285000,0,231
146068,269,1507720971000,0,172
146072,269,1505585443000,0,152
146077,269,1507584008000,0,169
146149,269,1507206068000,0,104
146170,269,1506499170000,0,146
146171,269,1507139786000,0,140
146188,270,1506937528000,0,74
146199,270,1507563868000,0,140
146201,270,1507649164000,0,187
146225,271,1507183268000,0,233
149612,276,1507620570000,0,203
149613,276,1507274136000,0,271
149619,276,1506930302000,0,199
149622,276,1507534285000,0,170
149623,276,1506963835000,0,188
149687,276,1508060657000,0,198
149691,276,1508137674000,0,170
149695,276,1507881536000,0,340
149706,276,1507790751000,0,414
149722,276,1507187465000,0,126
149725,276,1507101263000,0,210
149737,276,1504936801000,0,258
149745,276,1507706449000,0,249
150028,279,1480409261000,0,1764
150355,281,1370528204000,0,278
151171,281,1396677601000,0,196
151496,281,1406821709000,0,147
151497,281,1406822446000,0,130
151498,281,1406822119000,0,177
152027,281,1418207473000,0,314
152135,281,1421384401000,0,218
152242,281,1424832535000,0,272
152291,281,1423307488000,0,207
152380,281,1426503714000,0,349
152542,281,1429557754000,0,234
152564,281,1429627681000,0,191
152886,281,1433363414000,0,287
153002,281,1435899601000,0,203
153943,281,1449740338000,0,216
154070,281,1451585401000,0,277
154784,281,1461273565000,0,161
155096,281,1465730805000,0,176
155107,281,1465456174000,0,283
155190,281,1467803571000,0,403
155202,281,1467790935000,0,204
155258,281,1468000527000,0,221
155270,281,1467784111000,0,177
155315,281,1467805554000,0,278
155799,281,1476820219000,0,171
156025,281,1506354662000,0,216
156052,281,1507625675000,0,209
156104,281,1506614748000,0,292
156121,281,1507394833000,0,246
156123,281,1507459172000,0,267
156158,281,1508170393000,0,222
156173,281,1507620360000,0,184
156210,281,1507048520000,0,241
156216,281,1506905687000,0,236
156279,281,1508177766000,0,214
156296,281,1507930543000,0,176
156354,281,1507492786000,0,163
156355,281,1507396994000,0,283
156381,281,1507816499000,0,224
156447,281,1506970551000,0,288
156519,281,1507703530000,0,204
156521,281,1507218132000,0,327
156543,281,1506852357000,0,186
156556,281,1506939227000,0,252
156560,281,1506957280000,0,185
156574,281,1507206031000,0,183
156618,281,1507579692000,0,264
156619,281,1507031042000,0,275
156620,281,1507115472000,0,255
156622,281,1507053905000,0,287
156623,281,1507152056000,0,198
156624,281,1507000391000,0,244
156625,281,1507204625000,0,241
156654,281,1507103809000,0,208
156658,281,1507970084000,0,268
156672,281,1506856051000,0,205
156691,281,1507809171000,0,316
156713,281,1507994993000,0,341
156723,281,1507132124000,0,154
156736,281,1507795660000,0,191
156807,281,1508161984000,0,183
156808,281,1506934234000,0,227
156839,281,1507668629000,0,232
156843,281,1507698941000,0,320
156869,281,1485306108000,0,210
156942,281,1507285309000,0,117
156959,281,1502803448000,0,189
156963,281,1507130601000,0,186
156964,281,1507627439000,0,135
156972,281,1492201723000,0,217
157015,281,1507388866000,0,171
157043,281,1507905066000,0,166
157063,281,1506860673000,0,175
157068,281,1507810445000,0,240
157076,281,1507604457000,0,257
157077,281,1506747658000,0,202
157078,281,1507061026000,0,269
157079,281,1506938749000,0,311
157083,281,1508064894000,0,248
157132,281,1506824718000,0,217
157227,281,1507195072000,0,333
157252,281,1507288204000,0,230
157261,281,1507262760000,0,236
157300,281,1507116932000,0,237
157313,281,1507283771000,0,201
157332,281,1507019540000,0,314
157339,281,1507567573000,0,184
157363,281,1507295594000,0,149
157375,281,1507877771000,0,215
157441,281,1500459117000,0,310
157465,281,1508072601000,0,230
157478,281,1508126462000,0,259
157507,281,1508236945000,0,370
157521,281,1497513829000,0,226
157541,281,1506800518000,0,280
157573,281,1503567861000,0,166
157600,281,1507784459000,0,215
157623,281,1507483239000,0,301
157689,281,1507041218000,0,222
157702,281,1507109598000,0,263
157730,281,1506863405000,0,93
157733,281,1507897243000,0,240
157735,281,1507969560000,0,262
157748,281,1507285504000,0,282
157759,281,1507654230000,0,222
157770,281,1506983935000,0,201
157774,281,1507995473000,0,223
157781,281,1502557628000,0,220
157798,281,1507904053000,0,216
157815,281,1508067107000,0,189
157825,281,1507497164000,0,126
157844,281,1507231291000,0,169
